,,PressureMeas_1m,,TAStat155_1m_1,,RHStat155_1m_1,,SRMeasQMS101R_1m,,PRMeasQMR101_1,,QFE_1m,,QNH_1m,,WS_1m,,WD_1m,,TGMeasQMT103_1m,
time,status,Avg,status,Avg,status,Avg,status,Avg,status,PR,status,QF,status,QNH,status,Avg,status,Avg,status,Avg,
2/5/25 7:13:06 AM,VALID,1005.187,VALID,30.455,VALID,66.264,VALID,486.286,VALID,0.0,VALID,1005.187,VALID,1005.044,VALID,2.653,VALID,259.794,INVALID,0.0,
2/5/25 7:14:06 AM,VALID,1005.164,VALID,30.449,VALID,66.764,VALID,465.665,VALID,0.0,VALID,1005.164,VALID,1005.021,VALID,2.555,VALID,291.66,INVALID,0.0,
2/5/25 7:15:06 AM,VALID,1005.177,VALID,30.484,VALID,66.233,VALID,444.857,VALID,0.0,VALID,1005.177,VALID,1005.033,VALID,3.323,VALID,245.919,INVALID,0.0,
2/5/25 7:16:06 AM,VALID,1005.185,VALID,30.44,VALID,65.744,VALID,430.576,VALID,0.0,VALID,1005.185,VALID,1005.042,VALID,3.478,VALID,251.214,INVALID,0.0,
2/5/25 7:17:06 AM,VALID,1005.156,VALID,30.382,VALID,65.806,VALID,470.555,VALID,0.0,VALID,1005.156,VALID,1005.012,VALID,4.137,VALID,239.506,INVALID,0.0,
2/5/25 7:18:06 AM,VALID,1005.18,VALID,30.26,VALID,65.99,VALID,510.188,VALID,0.0,VALID,1005.18,VALID,1005.037,VALID,3.949,VALID,263.761,INVALID,0.0,
2/5/25 7:19:06 AM,VALID,1005.157,VALID,30.235,VALID,66.727,VALID,525.191,VALID,0.0,VALID,1005.157,VALID,1005.014,VALID,4.025,VALID,265.962,INVALID,0.0,
2/5/25 7:20:06 AM,VALID,1005.142,VALID,30.252,VALID,66.266,VALID,530.639,VALID,0.0,VALID,1005.142,VALID,1004.999,VALID,3.372,VALID,305.402,INVALID,0.0,
2/5/25 7:21:06 AM,VALID,1005.107,VALID,30.29,VALID,66.848,VALID,478.807,VALID,0.0,VALID,1005.107,VALID,1004.964,VALID,4.27,VALID,288.628,INVALID,0.0,
2/5/25 7:22:06 AM,VALID,1005.095,VALID,30.252,VALID,66.342,VALID,563.309,VALID,0.0,VALID,1005.095,VALID,1004.952,VALID,3.772,VALID,320.027,INVALID,0.0,
2/5/25 7:23:06 AM,VALID,1005.074,VALID,30.25,VALID,66.9,VALID,557.982,VALID,0.0,VALID,1005.074,VALID,1004.931,VALID,3.976,VALID,323.872,INVALID,0.0,
2/5/25 7:24:06 AM,VALID,1005.041,VALID,30.292,VALID,66.579,VALID,446.675,VALID,0.0,VALID,1005.041,VALID,1004.898,VALID,4.548,VALID,321.054,INVALID,0.0,
2/5/25 7:25:06 AM,VALID,1004.99,VALID,30.256,VALID,67.077,VALID,373.618,VALID,0.0,VALID,1004.99,VALID,1004.847,VALID,3.924,VALID,303.773,INVALID,0.0,
2/5/25 7:26:06 AM,VALID,1004.942,VALID,30.197,VALID,67.164,VALID,340.002,VALID,0.0,VALID,1004.942,VALID,1004.799,VALID,4.274,VALID,268.865,INVALID,0.0,
2/5/25 7:27:06 AM,VALID,1004.891,VALID,30.207,VALID,67.569,VALID,387.886,VALID,0.0,VALID,1004.891,VALID,1004.748,VALID,3.425,VALID,308.583,INVALID,0.0,
2/5/25 7:28:06 AM,VALID,1004.902,VALID,30.209,VALID,68.119,VALID,386.994,VALID,0.0,VALID,1004.902,VALID,1004.759,VALID,2.614,VALID,322.556,INVALID,0.0,
2/5/25 7:29:06 AM,VALID,1004.887,VALID,30.294,VALID,67.565,VALID,410.25,VALID,0.0,VALID,1004.887,VALID,1004.743,VALID,4.322,VALID,251.696,INVALID,0.0,
2/5/25 7:30:06 AM,VALID,1004.867,VALID,30.239,VALID,66.623,VALID,463.113,VALID,0.0,VALID,1004.867,VALID,1004.723,VALID,3.076,VALID,307.421,INVALID,0.0,
2/5/25 7:31:06 AM,VALID,1004.85,VALID,30.108,VALID,67.106,VALID,489.285,VALID,0.0,VALID,1004.85,VALID,1004.707,VALID,3.211,VALID,278.552,INVALID,0.0,
2/5/25 7:32:06 AM,VALID,1004.837,VALID,30.131,VALID,68.274,VALID,475.826,VALID,0.0,VALID,1004.837,VALID,1004.693,VALID,3.32,VALID,266.155,INVALID,0.0,
2/5/25 7:33:06 AM,VALID,1004.85,VALID,30.21,VALID,67.767,VALID,527.609,VALID,0.0,VALID,1004.85,VALID,1004.707,VALID,3.689,VALID,291.367,INVALID,0.0,
2/5/25 7:34:06 AM,VALID,1004.847,VALID,30.261,VALID,68.393,VALID,415.641,VALID,0.0,VALID,1004.847,VALID,1004.704,VALID,2.549,VALID,303.445,INVALID,0.0,
2/5/25 7:35:06 AM,VALID,1004.848,VALID,30.435,VALID,68.314,VALID,370.585,VALID,0.0,VALID,1004.848,VALID,1004.705,VALID,3.152,VALID,312.968,INVALID,0.0,
2/5/25 7:36:06 AM,VALID,1004.842,VALID,30.427,VALID,66.618,VALID,407.656,VALID,0.0,VALID,1004.842,VALID,1004.699,VALID,3.822,VALID,292.53,INVALID,0.0,
2/5/25 7:37:06 AM,VALID,1004.794,VALID,30.351,VALID,66.889,VALID,420.49,VALID,0.0,VALID,1004.794,VALID,1004.65,VALID,3.02,VALID,321.479,INVALID,0.0,
2/5/25 7:38:06 AM,VALID,1004.739,VALID,30.342,VALID,67.121,VALID,373.378,VALID,0.0,VALID,1004.739,VALID,1004.596,VALID,2.851,VALID,315.464,INVALID,0.0,
2/5/25 7:39:06 AM,VALID,1004.725,VALID,30.411,VALID,67.505,VALID,422.999,VALID,0.0,VALID,1004.725,VALID,1004.582,VALID,3.442,VALID,322.789,INVALID,0.0,
2/5/25 7:40:06 AM,VALID,1004.709,VALID,30.369,VALID,67.129,VALID,410.969,VALID,0.0,VALID,1004.709,VALID,1004.566,VALID,3.734,VALID,302.151,INVALID,0.0,
2/5/25 7:41:06 AM,VALID,1004.702,VALID,30.224,VALID,66.978,VALID,436.239,VALID,0.0,VALID,1004.702,VALID,1004.559,VALID,2.454,VALID,321.89,INVALID,0.0,
2/5/25 7:42:06 AM,VALID,1004.694,VALID,30.228,VALID,68.724,VALID,515.583,VALID,0.0,VALID,1004.694,VALID,1004.551,VALID,2.27,VALID,267.897,INVALID,0.0,
2/5/25 7:43:06 AM,VALID,1004.704,VALID,30.37,VALID,67.884,VALID,437.271,VALID,0.0,VALID,1004.704,VALID,1004.561,VALID,4.082,VALID,313.706,INVALID,0.0,
2/5/25 7:44:06 AM,VALID,1004.681,VALID,30.345,VALID,66.736,VALID,662.144,VALID,0.0,VALID,1004.681,VALID,1004.537,VALID,4.861,VALID,318.775,INVALID,0.0,
2/5/25 7:45:06 AM,VALID,1004.684,VALID,30.265,VALID,65.55,VALID,477.995,VALID,0.0,VALID,1004.684,VALID,1004.541,VALID,4.392,VALID,323.214,INVALID,0.0,
2/5/25 7:46:06 AM,VALID,1004.674,VALID,30.223,VALID,67.025,VALID,339.457,VALID,0.0,VALID,1004.674,VALID,1004.531,VALID,3.717,VALID,323.16,INVALID,0.0,
2/5/25 7:47:06 AM,VALID,1004.656,VALID,30.249,VALID,66.993,VALID,417.907,VALID,0.0,VALID,1004.656,VALID,1004.512,VALID,3.862,VALID,312.701,INVALID,0.0,
2/5/25 7:48:06 AM,VALID,1004.63,VALID,30.242,VALID,66.901,VALID,468.711,VALID,0.0,VALID,1004.63,VALID,1004.487,VALID,4.046,VALID,315.656,INVALID,0.0,
2/5/25 7:49:06 AM,VALID,1004.629,VALID,30.221,VALID,67.621,VALID,369.731,VALID,0.0,VALID,1004.629,VALID,1004.486,VALID,3.302,VALID,309.187,INVALID,0.0,
2/5/25 7:50:06 AM,VALID,1004.622,VALID,30.293,VALID,67.096,VALID,302.723,VALID,0.0,VALID,1004.622,VALID,1004.479,VALID,2.156,VALID,265.87,INVALID,0.0,
2/5/25 7:51:06 AM,VALID,1004.613,VALID,30.388,VALID,67.991,VALID,297.673,VALID,0.0,VALID,1004.613,VALID,1004.47,VALID,2.539,VALID,234.756,INVALID,0.0,
2/5/25 7:52:06 AM,VALID,1004.582,VALID,30.429,VALID,67.213,VALID,579.893,VALID,0.0,VALID,1004.582,VALID,1004.439,VALID,2.276,VALID,317.525,INVALID,0.0,
2/5/25 7:53:06 AM,VALID,1004.572,VALID,30.471,VALID,67.778,VALID,540.094,VALID,0.0,VALID,1004.572,VALID,1004.429,VALID,2.912,VALID,311.129,INVALID,0.0,
2/5/25 7:54:06 AM,VALID,1004.57,VALID,30.492,VALID,66.618,VALID,382.308,VALID,0.0,VALID,1004.57,VALID,1004.427,VALID,3.367,VALID,322.624,INVALID,0.0,
2/5/25 7:55:06 AM,VALID,1004.546,VALID,30.524,VALID,66.906,VALID,342.751,VALID,0.0,VALID,1004.546,VALID,1004.403,VALID,2.533,VALID,315.825,INVALID,0.0,
2/5/25 7:56:06 AM,VALID,1004.539,VALID,30.586,VALID,67.377,VALID,316.391,VALID,0.0,VALID,1004.539,VALID,1004.396,VALID,2.248,VALID,298.184,INVALID,0.0,
2/5/25 7:57:06 AM,VALID,1004.57,VALID,30.602,VALID,66.82,VALID,233.79,VALID,0.0,VALID,1004.57,VALID,1004.427,VALID,2.991,VALID,295.53,INVALID,0.0,
2/5/25 7:58:06 AM,VALID,1004.569,VALID,30.466,VALID,65.647,VALID,214.661,VALID,0.0,VALID,1004.569,VALID,1004.426,VALID,4.186,VALID,301.605,INVALID,0.0,
2/5/25 7:59:06 AM,VALID,1004.544,VALID,30.222,VALID,66.353,VALID,221.418,VALID,0.0,VALID,1004.544,VALID,1004.401,VALID,4.329,VALID,288.028,INVALID,0.0,
2/5/25 8:00:06 AM,VALID,1004.531,VALID,30.09,VALID,67.062,VALID,214.83,VALID,0.0,VALID,1004.531,VALID,1004.388,VALID,2.78,VALID,298.28,INVALID,0.0,
2/5/25 8:01:06 AM,VALID,1004.511,VALID,30.07,VALID,67.966,VALID,216.724,VALID,0.0,VALID,1004.511,VALID,1004.368,VALID,2.564,VALID,318.733,INVALID,0.0,
2/5/25 8:02:06 AM,VALID,1004.493,VALID,30.072,VALID,68.276,VALID,247.094,VALID,0.0,VALID,1004.493,VALID,1004.35,VALID,2.195,VALID,298.988,INVALID,0.0,
2/5/25 8:03:06 AM,VALID,1004.499,VALID,30.121,VALID,68.264,VALID,267.837,VALID,0.0,VALID,1004.499,VALID,1004.356,VALID,2.604,VALID,286.521,INVALID,0.0,
2/5/25 8:04:06 AM,VALID,1004.492,VALID,30.209,VALID,68.367,VALID,365.844,VALID,0.0,VALID,1004.492,VALID,1004.349,VALID,2.812,VALID,258.961,INVALID,0.0,
2/5/25 8:05:06 AM,VALID,1004.487,VALID,30.194,VALID,66.886,VALID,250.372,VALID,0.0,VALID,1004.487,VALID,1004.344,VALID,2.95,VALID,291.247,INVALID,0.0,
2/5/25 8:06:06 AM,VALID,1004.489,VALID,30.091,VALID,67.322,VALID,220.427,VALID,0.0,VALID,1004.489,VALID,1004.346,VALID,4.247,VALID,326.601,INVALID,0.0,
2/5/25 8:07:06 AM,VALID,1004.511,VALID,29.98,VALID,67.53,VALID,144.854,VALID,0.0,VALID,1004.511,VALID,1004.368,VALID,3.184,VALID,322.051,INVALID,0.0,
2/5/25 8:08:06 AM,VALID,1004.536,VALID,29.964,VALID,68.958,VALID,95.19,VALID,0.0,VALID,1004.536,VALID,1004.393,VALID,1.916,VALID,288.144,INVALID,0.0,
2/5/25 8:09:06 AM,VALID,1004.542,VALID,29.966,VALID,68.937,VALID,80.17,VALID,0.0,VALID,1004.542,VALID,1004.399,VALID,2.491,VALID,245.723,INVALID,0.0,
2/5/25 8:10:06 AM,VALID,1004.608,VALID,29.876,VALID,69.739,VALID,77.191,VALID,0.0,VALID,1004.608,VALID,1004.465,VALID,3.163,VALID,209.783,INVALID,0.0,
2/5/25 8:11:06 AM,VALID,1004.611,VALID,29.739,VALID,69.493,VALID,78.733,VALID,0.0,VALID,1004.611,VALID,1004.468,VALID,3.142,VALID,208.817,INVALID,0.0,
2/5/25 8:12:06 AM,VALID,1004.584,VALID,29.559,VALID,69.452,VALID,82.75,VALID,0.0,VALID,1004.584,VALID,1004.441,VALID,3.175,VALID,279.777,INVALID,0.0,
2/5/25 8:13:06 AM,VALID,1004.583,VALID,29.356,VALID,69.795,VALID,91.306,VALID,0.0,VALID,1004.583,VALID,1004.44,VALID,2.702,VALID,301.5,INVALID,0.0,
2/5/25 8:14:06 AM,VALID,1004.621,VALID,29.261,VALID,70.613,VALID,101.743,VALID,0.0,VALID,1004.621,VALID,1004.478,VALID,2.621,VALID,238.935,INVALID,0.0,
2/5/25 8:15:06 AM,VALID,1004.625,VALID,29.194,VALID,70.383,VALID,109.159,VALID,0.0,VALID,1004.625,VALID,1004.482,VALID,3.29,VALID,218.657,INVALID,0.0,
2/5/25 8:16:06 AM,VALID,1004.628,VALID,29.097,VALID,70.835,VALID,121.83,VALID,0.0,VALID,1004.628,VALID,1004.485,VALID,1.984,VALID,221.787,INVALID,0.0,
2/5/25 8:17:06 AM,VALID,1004.636,VALID,29.056,VALID,71.027,VALID,152.71,VALID,0.0,VALID,1004.636,VALID,1004.493,VALID,2.027,VALID,273.324,INVALID,0.0,
2/5/25 8:18:06 AM,VALID,1004.623,VALID,29.012,VALID,71.373,VALID,200.52,VALID,0.0,VALID,1004.623,VALID,1004.48,VALID,1.981,VALID,270.93,INVALID,0.0,
2/5/25 8:19:06 AM,VALID,1004.643,VALID,28.977,VALID,71.135,VALID,240.198,VALID,0.0,VALID,1004.643,VALID,1004.5,VALID,2.811,VALID,249.56,INVALID,0.0,
2/5/25 8:20:06 AM,VALID,1004.63,VALID,28.95,VALID,71.429,VALID,235.071,VALID,0.0,VALID,1004.63,VALID,1004.487,VALID,2.569,VALID,277.914,INVALID,0.0,
2/5/25 8:21:06 AM,VALID,1004.631,VALID,28.934,VALID,71.389,VALID,252.172,VALID,0.0,VALID,1004.631,VALID,1004.488,VALID,2.755,VALID,294.547,INVALID,0.0,
2/5/25 8:22:06 AM,VALID,1004.606,VALID,28.949,VALID,71.73,VALID,280.067,VALID,0.0,VALID,1004.606,VALID,1004.463,VALID,2.36,VALID,256.245,INVALID,0.0,
2/5/25 8:23:06 AM,VALID,1004.6,VALID,28.996,VALID,71.989,VALID,253.875,VALID,0.0,VALID,1004.6,VALID,1004.457,VALID,2.231,VALID,252.748,INVALID,0.0,
2/5/25 8:24:06 AM,VALID,1004.603,VALID,29.076,VALID,71.973,VALID,226.02,VALID,0.0,VALID,1004.603,VALID,1004.46,VALID,2.254,VALID,209.183,INVALID,0.0,
2/5/25 8:25:06 AM,VALID,1004.658,VALID,29.114,VALID,71.28,VALID,202.344,VALID,0.0,VALID,1004.658,VALID,1004.515,VALID,3.622,VALID,220.772,INVALID,0.0,
2/5/25 8:26:06 AM,VALID,1004.658,VALID,29.066,VALID,71.078,VALID,190.835,VALID,0.0,VALID,1004.658,VALID,1004.514,VALID,4.513,VALID,281.299,INVALID,0.0,
2/5/25 8:27:06 AM,VALID,1004.663,VALID,29.009,VALID,71.665,VALID,181.608,VALID,0.0,VALID,1004.663,VALID,1004.52,VALID,2.205,VALID,232.182,INVALID,0.0,
2/5/25 8:28:06 AM,VALID,1004.667,VALID,29.043,VALID,72.428,VALID,178.976,VALID,0.0,VALID,1004.667,VALID,1004.524,VALID,2.672,VALID,254.822,INVALID,0.0,
2/5/25 8:29:06 AM,VALID,1004.66,VALID,29.038,VALID,71.93,VALID,187.425,VALID,0.0,VALID,1004.66,VALID,1004.517,VALID,3.245,VALID,286.403,INVALID,0.0,
2/5/25 8:30:06 AM,VALID,1004.673,VALID,28.984,VALID,71.687,VALID,206.202,VALID,0.0,VALID,1004.673,VALID,1004.53,VALID,4.525,VALID,262.012,INVALID,0.0,
2/5/25 8:31:06 AM,VALID,1004.668,VALID,28.914,VALID,71.998,VALID,223.129,VALID,0.0,VALID,1004.668,VALID,1004.524,VALID,2.328,VALID,162.511,INVALID,0.0,
2/5/25 8:32:06 AM,VALID,1004.674,VALID,28.927,VALID,72.298,VALID,234.91,VALID,0.0,VALID,1004.674,VALID,1004.53,VALID,3.504,VALID,235.516,INVALID,0.0,
2/5/25 8:33:06 AM,VALID,1004.665,VALID,28.923,VALID,71.452,VALID,247.226,VALID,0.0,VALID,1004.665,VALID,1004.522,VALID,4.303,VALID,280.39,INVALID,0.0,
2/5/25 8:34:06 AM,VALID,1004.658,VALID,28.88,VALID,71.104,VALID,260.401,VALID,0.0,VALID,1004.658,VALID,1004.515,VALID,4.508,VALID,313.908,INVALID,0.0,
2/5/25 8:35:06 AM,VALID,1004.652,VALID,28.841,VALID,71.274,VALID,265.532,VALID,0.0,VALID,1004.652,VALID,1004.509,VALID,4.178,VALID,290.784,INVALID,0.0,
2/5/25 8:36:06 AM,VALID,1004.65,VALID,28.815,VALID,71.568,VALID,259.325,VALID,0.0,VALID,1004.65,VALID,1004.507,VALID,2.642,VALID,233.946,INVALID,0.0,
2/5/25 8:37:06 AM,VALID,1004.667,VALID,28.834,VALID,71.713,VALID,245.693,VALID,0.0,VALID,1004.667,VALID,1004.524,VALID,4.097,VALID,259.323,INVALID,0.0,
2/5/25 8:38:06 AM,VALID,1004.689,VALID,28.839,VALID,71.187,VALID,227.756,VALID,0.0,VALID,1004.689,VALID,1004.546,VALID,4.075,VALID,319.151,INVALID,0.0,
2/5/25 8:39:06 AM,VALID,1004.72,VALID,28.813,VALID,71.496,VALID,214.957,VALID,0.0,VALID,1004.72,VALID,1004.577,VALID,4.665,VALID,282.739,INVALID,0.0,
2/5/25 8:40:06 AM,VALID,1004.71,VALID,28.818,VALID,71.726,VALID,213.199,VALID,0.0,VALID,1004.71,VALID,1004.566,VALID,2.07,VALID,254.45,INVALID,0.0,
2/5/25 8:41:06 AM,VALID,1004.721,VALID,28.878,VALID,72.127,VALID,220.939,VALID,0.0,VALID,1004.721,VALID,1004.578,VALID,1.927,VALID,263.359,INVALID,0.0,
2/5/25 8:42:06 AM,VALID,1004.724,VALID,28.972,VALID,72.312,VALID,227.333,VALID,0.0,VALID,1004.724,VALID,1004.581,VALID,1.659,VALID,247.541,INVALID,0.0,
2/5/25 8:43:06 AM,VALID,1004.739,VALID,29.043,VALID,71.71,VALID,230.242,VALID,0.0,VALID,1004.739,VALID,1004.596,VALID,3.335,VALID,202.654,INVALID,0.0,
2/5/25 8:44:06 AM,VALID,1004.75,VALID,29.014,VALID,71.427,VALID,245.858,VALID,0.0,VALID,1004.75,VALID,1004.607,VALID,3.384,VALID,281.995,INVALID,0.0,
2/5/25 8:45:06 AM,VALID,1004.739,VALID,29.01,VALID,71.634,VALID,287.321,VALID,0.0,VALID,1004.739,VALID,1004.596,VALID,2.641,VALID,213.988,INVALID,0.0,
2/5/25 8:46:06 AM,VALID,1004.728,VALID,29.047,VALID,71.665,VALID,303.811,VALID,0.0,VALID,1004.728,VALID,1004.585,VALID,1.986,VALID,268.709,INVALID,0.0,
2/5/25 8:47:06 AM,VALID,1004.721,VALID,29.12,VALID,72.224,VALID,345.525,VALID,0.0,VALID,1004.721,VALID,1004.577,VALID,1.482,VALID,280.846,INVALID,0.0,
2/5/25 8:48:06 AM,VALID,1004.709,VALID,29.24,VALID,71.831,VALID,346.024,VALID,0.0,VALID,1004.709,VALID,1004.566,VALID,2.217,VALID,248.618,INVALID,0.0,
2/5/25 8:49:06 AM,VALID,1004.663,VALID,29.346,VALID,71.353,VALID,362.615,VALID,0.0,VALID,1004.663,VALID,1004.52,VALID,2.777,VALID,297.807,INVALID,0.0,
2/5/25 8:50:06 AM,VALID,1004.678,VALID,29.425,VALID,71.74,VALID,327.447,VALID,0.0,VALID,1004.678,VALID,1004.535,VALID,2.972,VALID,277.411,INVALID,0.0,
2/5/25 8:51:06 AM,VALID,1004.671,VALID,29.485,VALID,70.554,VALID,326.581,VALID,0.0,VALID,1004.671,VALID,1004.528,VALID,2.499,VALID,245.254,INVALID,0.0,
2/5/25 8:52:06 AM,VALID,1004.652,VALID,29.55,VALID,70.196,VALID,365.82,VALID,0.0,VALID,1004.652,VALID,1004.509,VALID,2.622,VALID,218.269,INVALID,0.0,
2/5/25 8:53:06 AM,VALID,1004.671,VALID,29.558,VALID,70.165,VALID,304.197,VALID,0.0,VALID,1004.671,VALID,1004.527,VALID,3.37,VALID,235.623,INVALID,0.0,
2/5/25 8:54:06 AM,VALID,1004.653,VALID,29.486,VALID,69.621,VALID,288.775,VALID,0.0,VALID,1004.653,VALID,1004.51,VALID,3.586,VALID,300.446,INVALID,0.0,
2/5/25 8:55:06 AM,VALID,1004.661,VALID,29.431,VALID,70.67,VALID,283.506,VALID,0.0,VALID,1004.661,VALID,1004.518,VALID,2.532,VALID,291.42,INVALID,0.0,
2/5/25 8:56:06 AM,VALID,1004.673,VALID,29.494,VALID,70.899,VALID,274.128,VALID,0.0,VALID,1004.673,VALID,1004.53,VALID,2.324,VALID,257.407,INVALID,0.0,
2/5/25 8:57:06 AM,VALID,1004.674,VALID,29.515,VALID,70.993,VALID,267.588,VALID,0.0,VALID,1004.674,VALID,1004.531,VALID,1.955,VALID,277.416,INVALID,0.0,
2/5/25 8:58:06 AM,VALID,1004.696,VALID,29.495,VALID,70.806,VALID,280.865,VALID,0.0,VALID,1004.696,VALID,1004.553,VALID,3.313,VALID,244.165,INVALID,0.0,
2/5/25 8:59:06 AM,VALID,1004.702,VALID,29.464,VALID,70.753,VALID,285.351,VALID,0.0,VALID,1004.702,VALID,1004.558,VALID,3.418,VALID,231.813,INVALID,0.0,
2/5/25 9:00:06 AM,VALID,1004.744,VALID,29.433,VALID,70.756,VALID,276.409,VALID,0.0,VALID,1004.744,VALID,1004.6,VALID,3.074,VALID,259.604,INVALID,0.0,
2/5/25 9:01:06 AM,VALID,1004.755,VALID,29.425,VALID,70.799,VALID,265.712,VALID,0.0,VALID,1004.755,VALID,1004.612,VALID,2.677,VALID,314.066,INVALID,0.0,
2/5/25 9:02:06 AM,VALID,1004.765,VALID,29.41,VALID,71.064,VALID,260.108,VALID,0.0,VALID,1004.765,VALID,1004.622,VALID,2.594,VALID,214.894,INVALID,0.0,
2/5/25 9:03:06 AM,VALID,1004.757,VALID,29.416,VALID,71.145,VALID,253.855,VALID,0.0,VALID,1004.757,VALID,1004.614,VALID,2.594,VALID,242.274,INVALID,0.0,
2/5/25 9:04:06 AM,VALID,1004.782,VALID,29.394,VALID,70.953,VALID,241.955,VALID,0.0,VALID,1004.782,VALID,1004.638,VALID,2.482,VALID,207.378,INVALID,0.0,
2/5/25 9:05:06 AM,VALID,1004.802,VALID,29.412,VALID,71.156,VALID,243.248,VALID,0.0,VALID,1004.802,VALID,1004.659,VALID,2.825,VALID,218.27,INVALID,0.0,
2/5/25 9:06:06 AM,VALID,1004.797,VALID,29.424,VALID,70.49,VALID,230.234,VALID,0.0,VALID,1004.797,VALID,1004.653,VALID,3.761,VALID,284.249,INVALID,0.0,
2/5/25 9:07:06 AM,VALID,1004.807,VALID,29.337,VALID,70.605,VALID,227.485,VALID,0.0,VALID,1004.807,VALID,1004.664,VALID,3.361,VALID,196.519,INVALID,0.0,
2/5/25 9:08:06 AM,VALID,1004.814,VALID,29.262,VALID,70.541,VALID,221.295,VALID,0.0,VALID,1004.814,VALID,1004.671,VALID,2.998,VALID,248.982,INVALID,0.0,
2/5/25 9:09:06 AM,VALID,1004.832,VALID,29.251,VALID,71.166,VALID,217.984,VALID,0.0,VALID,1004.832,VALID,1004.689,VALID,3.387,VALID,267.739,INVALID,0.0,
2/5/25 9:10:06 AM,VALID,1004.808,VALID,29.237,VALID,70.798,VALID,217.214,VALID,0.0,VALID,1004.808,VALID,1004.665,VALID,3.022,VALID,292.483,INVALID,0.0,
2/5/25 9:11:06 AM,VALID,1004.814,VALID,29.244,VALID,71.362,VALID,209.527,VALID,0.0,VALID,1004.814,VALID,1004.671,VALID,2.048,VALID,235.969,INVALID,0.0,
2/5/25 9:12:06 AM,VALID,1004.814,VALID,29.294,VALID,71.556,VALID,251.516,VALID,0.0,VALID,1004.814,VALID,1004.671,VALID,3.024,VALID,249.258,INVALID,0.0,
2/5/25 9:13:06 AM,VALID,1004.804,VALID,29.333,VALID,71.088,VALID,249.767,VALID,0.0,VALID,1004.804,VALID,1004.661,VALID,2.871,VALID,149.847,INVALID,0.0,
2/5/25 9:14:06 AM,VALID,1004.805,VALID,29.353,VALID,71.246,VALID,265.409,VALID,0.0,VALID,1004.805,VALID,1004.662,VALID,2.782,VALID,246.842,INVALID,0.0,
2/5/25 9:15:06 AM,VALID,1004.791,VALID,29.343,VALID,71.158,VALID,351.504,VALID,0.0,VALID,1004.791,VALID,1004.647,VALID,3.626,VALID,257.479,INVALID,0.0,
2/5/25 9:16:06 AM,VALID,1004.825,VALID,29.362,VALID,71.054,VALID,287.367,VALID,0.0,VALID,1004.825,VALID,1004.682,VALID,2.128,VALID,153.904,INVALID,0.0,
2/5/25 9:17:06 AM,VALID,1004.845,VALID,29.399,VALID,71.101,VALID,216.274,VALID,0.0,VALID,1004.845,VALID,1004.702,VALID,3.192,VALID,241.779,INVALID,0.0,
2/5/25 9:18:06 AM,VALID,1004.839,VALID,29.377,VALID,71.581,VALID,179.157,VALID,0.0,VALID,1004.839,VALID,1004.696,VALID,2.309,VALID,279.974,INVALID,0.0,
2/5/25 9:19:06 AM,VALID,1004.84,VALID,29.343,VALID,71.39,VALID,164.678,VALID,0.0,VALID,1004.84,VALID,1004.697,VALID,3.174,VALID,186.05,INVALID,0.0,
2/5/25 9:20:06 AM,VALID,1004.829,VALID,29.256,VALID,71.34,VALID,151.566,VALID,0.0,VALID,1004.829,VALID,1004.686,VALID,3.658,VALID,249.725,INVALID,0.0,
2/5/25 9:21:06 AM,VALID,1004.834,VALID,29.144,VALID,71.759,VALID,145.386,VALID,0.0,VALID,1004.834,VALID,1004.69,VALID,2.424,VALID,199.747,INVALID,0.0,
2/5/25 9:22:06 AM,VALID,1004.804,VALID,29.096,VALID,71.795,VALID,150.995,VALID,0.0,VALID,1004.804,VALID,1004.661,VALID,1.817,VALID,237.159,INVALID,0.0,
2/5/25 9:23:06 AM,VALID,1004.8,VALID,29.071,VALID,72.093,VALID,158.104,VALID,0.0,VALID,1004.8,VALID,1004.657,VALID,2.566,VALID,205.089,INVALID,0.0,
2/5/25 9:24:06 AM,VALID,1004.802,VALID,29.036,VALID,72.346,VALID,156.965,VALID,0.0,VALID,1004.802,VALID,1004.659,VALID,3.151,VALID,260.065,INVALID,0.0,
2/5/25 9:25:06 AM,VALID,1004.79,VALID,29.013,VALID,72.753,VALID,154.693,VALID,0.0,VALID,1004.79,VALID,1004.646,VALID,2.508,VALID,278.33,INVALID,0.0,
2/5/25 9:26:06 AM,VALID,1004.746,VALID,29.038,VALID,73.239,VALID,159.148,VALID,0.0,VALID,1004.746,VALID,1004.603,VALID,1.896,VALID,269.239,INVALID,0.0,
2/5/25 9:27:06 AM,VALID,1004.718,VALID,29.022,VALID,73.063,VALID,160.207,VALID,0.0,VALID,1004.718,VALID,1004.575,VALID,2.696,VALID,244.701,INVALID,0.0,
2/5/25 9:28:06 AM,VALID,1004.702,VALID,28.969,VALID,73.232,VALID,150.603,VALID,0.0,VALID,1004.702,VALID,1004.559,VALID,3.059,VALID,179.91,INVALID,0.0,
2/5/25 9:29:06 AM,VALID,1004.713,VALID,28.943,VALID,73.653,VALID,153.492,VALID,0.0,VALID,1004.713,VALID,1004.57,VALID,3.384,VALID,235.48,INVALID,0.0,
2/5/25 9:30:06 AM,VALID,1004.753,VALID,28.919,VALID,73.214,VALID,165.568,VALID,0.0,VALID,1004.753,VALID,1004.61,VALID,2.765,VALID,163.52,INVALID,0.0,
